# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-55.0,-10.0],"do_not_modify_vna":false},"created_local":"2026-04-15 14:00:05","created_utc":"2026-04-15T18:00:05.228117Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB),Phase (deg)
10.0,90.0,6.16,-20.21,43.20610335650568
10.0,90.0,6.48,-22.37,-156.03073655336829
10.0,90.0,6.8,-21.47,0.00338423917286028
10.0,90.0,7.12,-22.31,148.78544039661406
10.0,90.0,7.44,-22.07,-63.959009120288364
10.0,90.0,7.76,-22.95,84.17079720972276
10.0,90.0,8.08,-22.59,-120.82209528189127
10.0,90.0,8.4,-23.44,21.646780511357765
10.0,90.0,8.72,-25.47,175.21885771261913
10.0,90.0,9.04,-25.67,-30.623419402545185
10.0,90.0,9.36,-26.2,115.29283461563024
10.0,90.0,9.68,-28.53,-91.22528867218499
10.0,90.0,10.0,-28.45,59.006704422679164
10.0,90.0,10.32,-28.9,-159.64288987356355
10.0,90.0,10.64,-29.85,-9.323042380297666
10.0,90.0,10.96,-29.91,136.92480443734476
10.0,90.0,11.28,-30.97,-88.94805357643459
10.0,90.0,11.6,-32.54,60.22811130994961
10.0,90.0,11.92,-33.02,-153.33162247409436
10.0,90.0,12.24,-33.93,-12.400142906642024
10.0,90.0,12.56,-35.14,129.9367434742735
10.0,90.0,12.88,-38.45,-79.29213245546616
10.0,90.0,13.2,-35.5,64.59760091786319
10.0,90.0,13.52,-36.79,-170.68292941872622
10.0,90.0,13.84,-37.65,-32.25697506882958
10.0,90.0,14.16,-36.16,84.69156302606437
10.0,90.0,14.48,-39.89,73.6960992956182
10.0,90.0,14.8,-36.58,27.69582825642351
10.0,90.0,15.12,-36.84,131.07942149758273
10.0,90.0,15.44,-38.78,-103.64429122799321
10.0,90.0,15.76,-40.61,17.835212017084146
10.0,90.0,16.08,-40.79,144.16270487756583
10.0,90.0,16.4,-43.4,-91.56849840434403
10.0,90.0,16.72,-42.81,15.962565048543421
10.0,90.0,17.04,-42.44,126.39383605337538
10.0,90.0,17.36,-44.95,-123.80628898950708
10.0,90.0,17.68,-46.17,-2.5061490455451203
10.0,90.0,18.0,-43.81,118.10423321387816
11.0,90.0,2.0,-14.91,73.69222767018638
11.0,90.0,2.32,-16.87,149.89611408231534
11.0,90.0,2.64,-17.88,-84.53671266988509
11.0,90.0,2.96,-16.03,39.44329233759384
11.0,90.0,3.28,-19.7,167.84867780318928
11.0,90.0,3.6,-18.16,-58.960192273427644
11.0,90.0,3.92,-17.64,101.0629709048484
11.0,90.0,4.24,-18.57,-119.7868945738037
11.0,90.0,4.56,-17.34,13.597270896636665
11.0,90.0,4.88,-17.13,163.9224223435695
11.0,90.0,5.2,-18.79,-58.048157635603246
11.0,90.0,5.52,-19.14,95.6865463573937
11.0,90.0,5.84,-20.26,-107.16464872975834
11.0,90.0,6.16,-20.48,40.04332866971961
11.0,90.0,6.48,-22.75,-159.74730815571706
11.0,90.0,6.8,-21.85,-3.658433745766521
11.0,90.0,7.12,-22.71,144.5059248436842
11.0,90.0,7.44,-22.49,-67.84381140836877
11.0,90.0,7.76,-23.48,80.61960586619793
11.0,90.0,8.08,-23.15,-124.78415751367078
11.0,90.0,8.4,-24.17,17.652438699942756
11.0,90.0,8.72,-26.1,170.4558215670248
11.0,90.0,9.04,-26.44,-34.6689062281521
11.0,90.0,9.36,-26.93,111.59982007341206
11.0,90.0,9.68,-29.18,-94.39513049445912
11.0,90.0,10.0,-29.28,55.228646855335164
11.0,90.0,10.32,-29.82,-163.65625829699613
11.0,90.0,10.64,-30.71,-13.16350660739828
11.0,90.0,10.96,-31.01,132.77640050794972
11.0,90.0,11.28,-32.02,-93.33179169217141
11.0,90.0,11.6,-33.82,55.54854090485576
11.0,90.0,11.92,-34.32,-156.3208857699319
11.0,90.0,12.24,-35.17,-13.159790931014001
11.0,90.0,12.56,-36.22,129.95407370588683
11.0,90.0,12.88,-39.37,-78.64650988106172
11.0,90.0,13.2,-36.37,61.44522218009132
11.0,90.0,13.52,-37.78,-174.3665460534519
11.0,90.0,13.84,-38.8,-36.971689200382826
11.0,90.0,14.16,-37.51,79.10619426115476
11.0,90.0,14.48,-41.2,68.77001457190323
11.0,90.0,14.8,-38.48,21.993813914308042
11.0,90.0,15.12,-39.24,128.8668722791873
11.0,90.0,15.44,-41.73,-101.81274636678332
11.0,90.0,15.76,-43.55,24.923967482136014
11.0,90.0,16.08,-43.19,158.10815702797035
11.0,90.0,16.4,-44.79,-78.18005168389541
11.0,90.0,16.72,-42.32,26.341104188311835
11.0,90.0,17.04,-41.91,132.3314029561772
11.0,90.0,17.36,-44.74,-123.99544528228509
11.0,90.0,17.68,-46.13,-1.4858638444326098
11.0,90.0,18.0,-44.04,119.80714247728693
12.0,90.0,2.0,-14.99,72.21185364976847
12.0,90.0,2.32,-16.96,148.0420986728241
12.0,90.0,2.64,-17.98,-86.36190996467658
12.0,90.0,2.96,-16.09,38.06014380851838
12.0,90.0,3.28,-19.82,166.26506827529997
12.0,90.0,3.6,-18.3,-60.89630022930307
12.0,90.0,3.92,-17.8,98.73848012123307
12.0,90.0,4.24,-18.74,-122.6169452359431
12.0,90.0,4.56,-17.5,10.815325161128502
12.0,90.0,4.88,-17.3,160.80447928165492
12.0,90.0,5.2,-18.96,-60.93540447630344
12.0,90.0,5.52,-19.39,92.7251014957259
12.0,90.0,5.84,-20.56,-110.50410853221501
12.0,90.0,6.16,-20.77,36.81942419218758
12.0,90.0,6.48,-23.14,-163.44120085178693
12.0,90.0,6.8,-22.25,-7.686331788147228
12.0,90.0,7.12,-23.12,140.5160960847126
12.0,90.0,7.44,-22.96,-71.38869703032924
12.0,90.0,7.76,-24.06,77.1815435511835
12.0,90.0,8.08,-23.76,-128.19665169184412
12.0,90.0,8.4,-24.88,13.817347505702443
12.0,90.0,8.72,-26.81,165.9303809080269
12.0,90.0,9.04,-27.2,-38.33253261233879
12.0,90.0,9.36,-27.75,108.3698837207297
12.0,90.0,9.68,-29.88,-97.33562584574757
12.0,90.0,10.0,-30.23,52.44373311800299
12.0,90.0,10.32,-30.77,-166.91938641619188
12.0,90.0,10.64,-31.81,-17.166414405541488
12.0,90.0,10.96,-32.13,127.92480930201575
12.0,90.0,11.28,-33.18,-98.54723575086851
12.0,90.0,11.6,-35.05,51.089170581586885
12.0,90.0,11.92,-35.58,-158.4648655274834
12.0,90.0,12.24,-36.37,-14.18456397941677
12.0,90.0,12.56,-37.33,129.38174492265756
12.0,90.0,12.88,-40.0,-81.56389085346284
12.0,90.0,13.2,-37.19,56.993915337829584
12.0,90.0,13.52,-38.92,-178.5705459849598
12.0,90.0,13.84,-40.05,-42.62431703733789
12.0,90.0,14.16,-38.68,73.34971509556158
12.0,90.0,14.48,-42.83,60.58369839895303
12.0,90.0,14.8,-40.63,17.677724674451007
12.0,90.0,15.12,-42.17,124.71799740619663
12.0,90.0,15.44,-44.6,-97.87558318020187
12.0,90.0,15.76,-45.96,33.83992907387181
12.0,90.0,16.08,-44.24,173.21714503438
12.0,90.0,16.4,-44.78,-67.7219994329282
12.0,90.0,16.72,-42.16,30.697451629193697
12.0,90.0,17.04,-41.78,133.71669284285605
12.0,90.0,17.36,-44.68,-121.68879292622945
12.0,90.0,17.68,-46.83,-2.6499025774760487
12.0,90.0,18.0,-44.17,119.05664768394881
13.0,90.0,2.0,-15.04,70.72728196816225
13.0,90.0,2.32,-17.06,146.29241035814115
13.0,90.0,2.64,-18.08,-87.8532832004592
13.0,90.0,2.96,-16.17,36.83759708567868
13.0,90.0,3.28,-19.97,165.16401297144918
13.0,90.0,3.6,-18.43,-62.93165962108119
13.0,90.0,3.92,-17.96,96.43877114444975
13.0,90.0,4.24,-18.92,-125.17820747534309
13.0,90.0,4.56,-17.67,8.009365132063838
13.0,90.0,4.88,-17.51,158.21215180848674
13.0,90.0,5.2,-19.14,-64.11713848681305
13.0,90.0,5.52,-19.67,89.37360369691642
13.0,90.0,5.84,-20.87,-114.4189242427638
13.0,90.0,6.16,-21.13,32.687959349453045
13.0,90.0,6.48,-23.52,-168.13752774267198
13.0,90.0,6.8,-22.67,-12.12412128814154
13.0,90.0,7.12,-23.58,135.63456985042143
13.0,90.0,7.44,-23.58,-76.1187198352407
13.0,90.0,7.76,-24.76,71.70998840230212
13.0,90.0,8.08,-24.42,-132.64369382824145
13.0,90.0,8.4,-25.57,7.8164389909756915
13.0,90.0,8.72,-27.66,159.93551950363857
13.0,90.0,9.04,-28.06,-43.74867285017297
13.0,90.0,9.36,-28.61,101.85162061086562
13.0,90.0,9.68,-30.9,-102.25279556711689
13.0,90.0,10.0,-31.33,47.70315336887875
13.0,90.0,10.32,-31.88,-171.59049260476425
13.0,90.0,10.64,-33.08,-21.66288598226146
13.0,90.0,10.96,-33.46,122.35595343910957
13.0,90.0,11.28,-34.63,-102.47939944140914
13.0,90.0,11.6,-36.61,48.206094177285244
13.0,90.0,11.92,-37.12,-158.3411529464103
13.0,90.0,12.24,-37.56,-12.318775348984337
13.0,90.0,12.56,-38.36,131.25774198159303
13.0,90.0,12.88,-41.12,-81.6510664709503
13.0,90.0,13.2,-38.06,54.33226434922418
13.0,90.0,13.52,-39.88,176.37558388779397
13.0,90.0,13.84,-41.01,-48.11234240403533
13.0,90.0,14.16,-40.1,70.39495057327132
13.0,90.0,14.48,-44.42,57.05386227857554
13.0,90.0,14.8,-42.72,8.86241960161701
13.0,90.0,15.12,-44.73,125.46114295803906
13.0,90.0,15.44,-47.98,-95.28127047331881
13.0,90.0,15.76,-48.32,48.65218916280594
13.0,90.0,16.08,-44.81,-178.32054902271986
13.0,90.0,16.4,-44.38,-61.32204558002893
13.0,90.0,16.72,-41.77,31.787666846138873
13.0,90.0,17.04,-41.83,131.57988008944733
13.0,90.0,17.36,-44.75,-126.10580677250101
13.0,90.0,17.68,-46.95,-10.342228449378876
13.0,90.0,18.0,-45.01,109.24327056636398
14.0,90.0,2.0,-15.11,68.99556396851477
14.0,90.0,2.32,-17.15,143.41511617291727
14.0,90.0,2.64,-18.22,-89.66140546612056
14.0,90.0,2.96,-16.29,35.031702174428105
14.0,90.0,3.28,-20.17,163.35739251272997
14.0,90.0,3.6,-18.63,-65.53415367415494
14.0,90.0,3.92,-18.17,93.83858082828291
14.0,90.0,4.24,-19.13,-128.35673922082592
14.0,90.0,4.56,-17.89,4.638128573911111
14.0,90.0,4.88,-17.73,155.30164662795175
14.0,90.0,5.2,-19.4,-67.66448149173391
14.0,90.0,5.52,-19.98,85.73753741458601
14.0,90.0,5.84,-21.22,-118.39744301139646
14.0,90.0,6.16,-21.52,28.46514676410857
14.0,90.0,6.48,-23.97,-173.09738535913618
14.0,90.0,6.8,-23.17,-16.886773268857233
14.0,90.0,7.12,-24.13,130.1746823628454
14.0,90.0,7.44,-24.22,-81.29623614839015
14.0,90.0,7.76,-25.45,66.10477450630196
14.0,90.0,8.08,-25.15,-137.70563393891146
14.0,90.0,8.4,-26.49,2.1356771727887827
14.0,90.0,8.72,-28.59,154.11906998388804
14.0,90.0,9.04,-28.96,-47.39502054360078
14.0,90.0,9.36,-29.59,95.88847606476166
14.0,90.0,9.68,-32.09,-107.27644684233684
14.0,90.0,10.0,-32.49,42.967175980102084
14.0,90.0,10.32,-33.05,-176.33120938047827
14.0,90.0,10.64,-34.22,-27.962846962874377
14.0,90.0,10.96,-34.7,116.35637536275479
14.0,90.0,11.28,-36.19,-107.51870577652285
14.0,90.0,11.6,-38.27,44.523752001253506
14.0,90.0,11.92,-38.53,-157.8499465265534
14.0,90.0,12.24,-38.71,-10.324578496949888
14.0,90.0,12.56,-39.43,132.71046242465567
14.0,90.0,12.88,-41.71,-84.45614713636215
14.0,90.0,13.2,-38.85,48.54302114870353
14.0,90.0,13.52,-40.95,170.89332041437572
14.0,90.0,13.84,-41.88,-54.915469898538554
14.0,90.0,14.16,-41.24,64.03926865282409
14.0,90.0,14.48,-46.26,51.85374121073178
14.0,90.0,14.8,-44.91,6.034350941874776
14.0,90.0,15.12,-47.56,121.59391109815519
14.0,90.0,15.44,-50.87,-85.30818396367515
14.0,90.0,15.76,-49.25,61.23098677014992
14.0,90.0,16.08,-44.94,-171.57225911744803
14.0,90.0,16.4,-44.3,-60.707363747044276
14.0,90.0,16.72,-41.86,29.25614719368735
14.0,90.0,17.04,-41.98,127.02900305146795
14.0,90.0,17.36,-45.66,-131.40620351856293
14.0,90.0,17.68,-48.17,-12.984328975458077
14.0,90.0,18.0,-46.07,102.96613275755833
15.0,90.0,2.0,-15.18,67.19212701711787
15.0,90.0,2.32,-17.25,142.2981383827676
15.0,90.0,2.64,-18.37,-91.66778200801379
15.0,90.0,2.96,-16.42,32.99710805763082
15.0,90.0,3.28,-20.4,161.2163885685456
15.0,90.0,3.6,-18.85,-68.32408050487952
15.0,90.0,3.92,-18.37,91.13255214372518
15.0,90.0,4.24,-19.36,-131.7319460970417
15.0,90.0,4.56,-18.08,1.089768068269247
15.0,90.0,4.88,-18.02,151.87443712910738
15.0,90.0,5.2,-19.7,-71.0611144574078
15.0,90.0,5.52,-20.29,81.68024960758414
15.0,90.0,5.84,-21.63,-122.37765458825578
15.0,90.0,6.16,-21.99,23.89159939052322
15.0,90.0,6.48,-24.46,-177.96898137795029
15.0,90.0,6.8,-23.67,-21.771661300043718
15.0,90.0,7.12,-24.71,124.9811068986295
15.0,90.0,7.44,-24.88,-86.20878245609877
15.0,90.0,7.76,-26.15,61.88309568910982
15.0,90.0,8.08,-25.96,-142.77511355045817
15.0,90.0,8.4,-27.41,-3.642746005283871
15.0,90.0,8.72,-29.48,147.40567532497082
15.0,90.0,9.04,-29.86,-54.7451703989639
15.0,90.0,9.36,-30.48,90.74390650520829
15.0,90.0,9.68,-33.25,-112.23693471482504
15.0,90.0,10.0,-33.71,39.15594635764422
15.0,90.0,10.32,-34.31,178.32703815415303
15.0,90.0,10.64,-35.25,-34.26534290433692
15.0,90.0,10.96,-35.92,110.90078361743898
15.0,90.0,11.28,-37.64,-112.40095637780828
15.0,90.0,11.6,-40.04,43.85117238994256
15.0,90.0,11.92,-40.17,-158.28814700194866
15.0,90.0,12.24,-40.12,-10.383664202207063
15.0,90.0,12.56,-40.18,131.64841703147425
15.0,90.0,12.88,-42.63,-86.93999986024843
15.0,90.0,13.2,-39.8,43.50106941776597
15.0,90.0,13.52,-41.8,164.01538166844404
15.0,90.0,13.84,-43.28,-58.961821977769134
15.0,90.0,14.16,-42.54,56.72895516841408
15.0,90.0,14.48,-47.96,44.91109011019202
15.0,90.0,14.8,-47.63,-2.3855001826559934
15.0,90.0,15.12,-51.31,110.65678342053384
15.0,90.0,15.44,-52.9,-80.21146199721275
15.0,90.0,15.76,-50.46,66.20814539686728
15.0,90.0,16.08,-44.76,-167.9183751106611
15.0,90.0,16.4,-44.11,-59.90854025180886
15.0,90.0,16.72,-42.3,25.33189300933644
15.0,90.0,17.04,-43.19,123.96528792010764
15.0,90.0,17.36,-46.75,-137.4975975545166
15.0,90.0,17.68,-49.45,-20.060280478232563
15.0,90.0,18.0,-47.58,101.51171693056769
16.0,90.0,2.0,-15.22,65.3495002700426
16.0,90.0,2.32,-17.34,140.15283414740313
16.0,90.0,2.64,-18.53,-93.66071335605797
16.0,90.0,2.96,-16.6,30.873916619089226
16.0,90.0,3.28,-20.68,158.88657810870666
16.0,90.0,3.6,-19.14,-71.4019471031401
16.0,90.0,3.92,-18.62,88.28641847242788
16.0,90.0,4.24,-19.65,-135.55366712997233
16.0,90.0,4.56,-18.27,-2.7010916267294953
16.0,90.0,4.88,-18.35,147.9568520892002
16.0,90.0,5.2,-20.05,-74.95392740177094
16.0,90.0,5.52,-20.65,77.28068175676863
16.0,90.0,5.84,-22.16,-126.71390800167815
16.0,90.0,6.16,-22.49,18.70113744320718
16.0,90.0,6.48,-24.95,176.37537538943278
16.0,90.0,6.8,-24.2,-26.842645739513177
16.0,90.0,7.12,-25.27,119.38473266204822
16.0,90.0,7.44,-25.56,-91.91440771589536
16.0,90.0,7.76,-27.0,54.549546476564196
16.0,90.0,8.08,-26.76,-149.31231386943838
16.0,90.0,8.4,-28.26,-10.28724033631165
16.0,90.0,8.72,-30.43,140.68572832684262
16.0,90.0,9.04,-30.78,-59.92941519688169
16.0,90.0,9.36,-31.52,85.56181567316621
16.0,90.0,9.68,-34.38,-116.85010951373513
16.0,90.0,10.0,-35.01,34.211635315427905
16.0,90.0,10.32,-35.67,171.73853396229643
16.0,90.0,10.64,-36.33,-40.96979346281509
16.0,90.0,10.96,-37.07,103.75611562045121
16.0,90.0,11.28,-39.14,-115.64672606823316
16.0,90.0,11.6,-41.93,41.52812395765386
16.0,90.0,11.92,-41.31,-156.8942047493216
16.0,90.0,12.24,-40.89,-9.356633612259891
16.0,90.0,12.56,-41.05,129.48401317535757
16.0,90.0,12.88,-43.11,-91.79512685761667
16.0,90.0,13.2,-40.63,35.76505410142326
16.0,90.0,13.52,-42.96,157.84588173316283
16.0,90.0,13.84,-44.43,-68.22011371682625
16.0,90.0,14.16,-44.16,51.58452658696465
16.0,90.0,14.48,-49.95,40.99582847946955
16.0,90.0,14.8,-49.76,-13.718003230352219
16.0,90.0,15.12,-55.3,99.30246097118977
16.0,90.0,15.44,-55.37,-67.34999916852796
16.0,90.0,15.76,-50.74,74.6100523541849
16.0,90.0,16.08,-44.9,-165.96914205995043
16.0,90.0,16.4,-44.42,-60.53272498935673
16.0,90.0,16.72,-43.13,22.181938472941205
16.0,90.0,17.04,-44.03,120.9267311704008
16.0,90.0,17.36,-47.68,-140.82449221797305
16.0,90.0,17.68,-51.13,-25.025150484471155
16.0,90.0,18.0,-49.57,96.29076716040039
17.0,90.0,2.0,-15.27,63.58051673958056
17.0,90.0,2.32,-17.44,138.01276908293448
17.0,90.0,2.64,-18.72,-95.9535749683844
17.0,90.0,2.96,-16.77,28.635652919719664
17.0,90.0,3.28,-20.96,156.39266277659834
17.0,90.0,3.6,-19.42,-74.18291728093304
17.0,90.0,3.92,-18.87,85.24212324532003
17.0,90.0,4.24,-19.95,-139.41568569226555
17.0,90.0,4.56,-18.48,-6.311594407246332
17.0,90.0,4.88,-18.7,143.76553578793465
17.0,90.0,5.2,-20.47,-78.98582725790733
17.0,90.0,5.52,-21.11,72.8182932752851
17.0,90.0,5.84,-22.68,-131.1923362367197
17.0,90.0,6.16,-22.94,12.997357396763274
17.0,90.0,6.48,-25.47,170.813760066716
17.0,90.0,6.8,-24.7,-32.5376002027131
17.0,90.0,7.12,-25.9,113.28583652359703
17.0,90.0,7.44,-26.3,-98.32089243970259
17.0,90.0,7.76,-27.73,49.803933792372284
17.0,90.0,8.08,-27.49,-157.0382247033571
17.0,90.0,8.4,-29.17,-17.238604753064983
17.0,90.0,8.72,-31.37,134.16548362018136
17.0,90.0,9.04,-31.91,-66.22919782400221
17.0,90.0,9.36,-32.74,81.05893764954764
17.0,90.0,9.68,-35.51,-120.3824094393616
17.0,90.0,10.0,-36.23,28.976057447889257
17.0,90.0,10.32,-36.94,164.69388797234464
17.0,90.0,10.64,-37.3,-46.299132899177394
17.0,90.0,10.96,-38.35,100.65747176452038
17.0,90.0,11.28,-40.52,-117.65346565839538
17.0,90.0,11.6,-44.14,43.0780576176465
17.0,90.0,11.92,-42.36,-157.69980027161796
17.0,90.0,12.24,-41.74,-8.044215694879549
17.0,90.0,12.56,-41.97,127.03998934956827
17.0,90.0,12.88,-44.43,-97.85124472458638
17.0,90.0,13.2,-41.62,31.80541468866019
17.0,90.0,13.52,-44.03,154.90791312292552
17.0,90.0,13.84,-45.7,-70.11173985326657
17.0,90.0,14.16,-45.35,47.52796544179822
17.0,90.0,14.48,-51.39,26.497710643350878
17.0,90.0,14.8,-53.19,-33.71453844804368
17.0,90.0,15.12,-61.0,75.30966862340843
17.0,90.0,15.44,-57.56,-59.91356201862436
17.0,90.0,15.76,-50.14,87.8221906614753
17.0,90.0,16.08,-45.12,-165.14069417523677
17.0,90.0,16.4,-45.12,-63.10288447026622
17.0,90.0,16.72,-44.36,21.029767697780535
17.0,90.0,17.04,-45.6,118.91660909705438
17.0,90.0,17.36,-49.37,-145.47214856919297
17.0,90.0,17.68,-53.09,-28.365481462395287
17.0,90.0,18.0,-51.29,97.88786456109115
18.0,90.0,2.0,-15.33,61.783935410043824
18.0,90.0,2.32,-17.51,135.75446378183358
18.0,90.0,2.64,-18.9,-98.35777620550053
18.0,90.0,2.96,-16.97,26.12770916724517
18.0,90.0,3.28,-21.26,153.17494148421144
18.0,90.0,3.6,-19.74,-77.66986206843687
18.0,90.0,3.92,-19.16,81.73864991884396
18.0,90.0,4.24,-20.23,-143.79069326652214
18.0,90.0,4.56,-18.68,-10.296048337734046
18.0,90.0,4.88,-19.1,139.13262653686013
18.0,90.0,5.2,-20.85,-83.59325866192626
18.0,90.0,5.52,-21.62,68.02455918187373
18.0,90.0,5.84,-23.28,-136.39170427047605
18.0,90.0,6.16,-23.4,7.092252012416788
18.0,90.0,6.48,-25.98,165.63905216390347
18.0,90.0,6.8,-25.32,-37.888832625156
18.0,90.0,7.12,-26.57,106.82361164733244
18.0,90.0,7.44,-27.11,-104.94815444045912
18.0,90.0,7.76,-28.42,42.641731852584634
18.0,90.0,8.08,-28.2,-164.32482906352067
18.0,90.0,8.4,-30.04,-24.580548833603753
18.0,90.0,8.72,-32.38,128.0808202444657
18.0,90.0,9.04,-32.93,-71.4933207871035
18.0,90.0,9.36,-34.06,77.00452289640798
18.0,90.0,9.68,-36.65,-124.29642408139814
18.0,90.0,10.0,-37.66,26.12369103643267
18.0,90.0,10.32,-38.02,156.82074588054925
18.0,90.0,10.64,-38.65,-53.04187408280238
18.0,90.0,10.96,-39.6,96.15910911546683
18.0,90.0,11.28,-41.92,-117.55092694754188
18.0,90.0,11.6,-45.75,46.42277692181288
18.0,90.0,11.92,-43.55,-158.15977669940077
18.0,90.0,12.24,-42.87,-10.297743725997496
18.0,90.0,12.56,-42.69,122.43320686218166
18.0,90.0,12.88,-45.1,-105.02215262556635
18.0,90.0,13.2,-42.4,25.690199419504292
18.0,90.0,13.52,-45.04,145.4805817358503
18.0,90.0,13.84,-47.55,-78.13444644232679
18.0,90.0,14.16,-47.4,37.15458166502284
18.0,90.0,14.48,-53.18,14.923732247189106
18.0,90.0,14.8,-53.85,-62.01082002735106
18.0,90.0,15.12,-61.08,21.77295927384039
18.0,90.0,15.44,-57.14,-33.78010335151395
18.0,90.0,15.76,-50.17,89.27182462929551
18.0,90.0,16.08,-45.23,-165.18769617780063
18.0,90.0,16.4,-46.63,-65.95632119626457
18.0,90.0,16.72,-46.06,13.744371803213253
18.0,90.0,17.04,-47.94,116.42292233859794
18.0,90.0,17.36,-51.22,-147.73975487161434
18.0,90.0,17.68,-54.46,-35.553929298559815
18.0,90.0,18.0,-52.54,93.33313247913148
19.0,90.0,2.0,-15.39,59.9349381969709
19.0,90.0,2.32,-17.6,133.48969911035243
19.0,90.0,2.64,-19.08,-100.8096846479492
19.0,90.0,2.96,-17.15,23.583949179390356
19.0,90.0,3.28,-21.6,149.77713201767972
19.0,90.0,3.6,-20.02,-80.83758546646104
19.0,90.0,3.92,-19.43,78.26197230846779
19.0,90.0,4.24,-20.49,-147.79337951649788
19.0,90.0,4.56,-18.94,-13.931361011039478
19.0,90.0,4.88,-19.48,134.61873281178933
19.0,90.0,5.2,-21.29,-88.0852110315156
19.0,90.0,5.52,-22.14,63.39753442661234
19.0,90.0,5.84,-23.83,-141.70828428055248
19.0,90.0,6.16,-23.82,1.8549388931533124
19.0,90.0,6.48,-26.65,159.97901270035035
19.0,90.0,6.8,-25.95,-43.833030811483475
19.0,90.0,7.12,-27.31,99.69337705367103
19.0,90.0,7.44,-27.93,-111.80506402442575
19.0,90.0,7.76,-29.19,35.58485982211373
19.0,90.0,8.08,-29.03,-171.4194889170007
19.0,90.0,8.4,-30.92,-32.170204556540995
19.0,90.0,8.72,-33.63,122.10879184636188
19.0,90.0,9.04,-34.19,-77.10548514519199
19.0,90.0,9.36,-35.59,72.60163269751109
19.0,90.0,9.68,-38.07,-129.69176856678098
19.0,90.0,10.0,-39.04,20.511014767222704
19.0,90.0,10.32,-39.14,149.55271222442715
19.0,90.0,10.64,-39.94,-59.0979460313162
19.0,90.0,10.96,-41.25,93.65280513116015
19.0,90.0,11.28,-43.95,-121.33240676559755
19.0,90.0,11.6,-47.85,49.954450363640866
19.0,90.0,11.92,-44.83,-159.1274397300602
19.0,90.0,12.24,-43.94,-14.661298938523807
19.0,90.0,12.56,-43.83,115.9258388518825
19.0,90.0,12.88,-45.81,-108.71857115166478
19.0,90.0,13.2,-43.26,21.294852486179416
19.0,90.0,13.52,-46.19,140.33268449512818
19.0,90.0,13.84,-48.56,-86.63658417538524
19.0,90.0,14.16,-48.86,25.618529604911913
19.0,90.0,14.48,-53.74,-5.497665194063486
19.0,90.0,14.8,-54.73,-88.62415997565276
19.0,90.0,15.12,-59.18,-28.726328233827328
19.0,90.0,15.44,-56.82,-17.229727543322642
19.0,90.0,15.76,-49.5,87.71982692827847
19.0,90.0,16.08,-46.27,-167.58646854988532
19.0,90.0,16.4,-48.0,-70.77509647880069
19.0,90.0,16.72,-47.52,10.92245568060224
19.0,90.0,17.04,-49.6,106.64306304456315
19.0,90.0,17.36,-53.44,-146.84582913116944
19.0,90.0,17.68,-56.43,-42.52944960497928
19.0,90.0,18.0,-54.37,93.23390029822649
20.0,90.0,2.0,-15.44,57.84199503283377
20.0,90.0,2.32,-17.7,130.96500256266123
20.0,90.0,2.64,-19.27,-103.44864918037068
20.0,90.0,2.96,-17.33,21.114849782210246
20.0,90.0,3.28,-21.98,145.81171015569873
20.0,90.0,3.6,-20.3,-84.61267526726176
20.0,90.0,3.92,-19.72,74.24992729854209
20.0,90.0,4.24,-20.78,-152.45476624909497
20.0,90.0,4.56,-19.26,-18.061122613590786
20.0,90.0,4.88,-19.86,129.43007879643991
20.0,90.0,5.2,-21.67,-93.42825018404815
20.0,90.0,5.52,-22.73,57.62872130838634
20.0,90.0,5.84,-24.37,-147.5214234653553
20.0,90.0,6.16,-24.35,-4.065389178899441
20.0,90.0,6.48,-27.36,153.8984196184478
20.0,90.0,6.8,-26.64,-49.97942925947185
20.0,90.0,7.12,-28.14,92.782176073884
20.0,90.0,7.44,-28.86,-119.81111528973946
20.0,90.0,7.76,-29.99,27.894211477653254
20.0,90.0,8.08,-29.96,-178.8456725613272
20.0,90.0,8.4,-31.84,-38.52631015770626
20.0,90.0,8.72,-35.06,116.81195418576941
20.0,90.0,9.04,-35.69,-81.42447529263566
20.0,90.0,9.36,-37.21,67.35660095258665
20.0,90.0,9.68,-39.24,-135.8626395468121
20.0,90.0,10.0,-40.13,14.573558249206014
20.0,90.0,10.32,-40.19,143.36107388278586
20.0,90.0,10.64,-41.45,-63.330154278640116
20.0,90.0,10.96,-42.99,91.38623310465994
20.0,90.0,11.28,-45.57,-124.77852583153341
20.0,90.0,11.6,-50.82,50.39076340974535
20.0,90.0,11.92,-46.21,-161.83143996174076
20.0,90.0,12.24,-45.71,-19.064546178844832
20.0,90.0,12.56,-44.74,109.29219478238139
20.0,90.0,12.88,-46.82,-116.7596859472791
20.0,90.0,13.2,-44.08,16.085058781179203
20.0,90.0,13.52,-47.25,132.70573777720824
20.0,90.0,13.84,-49.92,-94.70115861660378
20.0,90.0,14.16,-50.43,10.326483198480172
