# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":2.0,"stop_ghz":18.0,"points":51,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-55.0,-15.0],"do_not_modify_vna":false},"created_local":"2026-04-15 14:29:37","created_utc":"2026-04-15T18:29:37.172108Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB),Phase (deg)
10.0,90.0,5.84,-20.43,-85.41172879208385
10.0,90.0,6.16,-20.69,1.9168417411918035
10.0,90.0,6.48,-22.89,104.81811414061096
10.0,90.0,6.8,-21.76,-156.4239926827232
10.0,90.0,7.12,-22.6,-66.55435279760587
10.0,90.0,7.44,-22.33,23.475553224467674
10.0,90.0,7.76,-23.26,111.89375367368314
10.0,90.0,8.08,-22.76,-149.10069018064124
10.0,90.0,8.4,-23.53,-66.24917310220502
10.0,90.0,8.72,-25.22,28.06844114301181
10.0,90.0,9.04,-25.8,121.94644629549963
10.0,90.0,9.36,-27.13,-147.59410719822372
10.0,90.0,9.68,-28.71,-50.04983237739475
10.0,90.0,10.0,-28.52,41.74039223857561
10.0,90.0,10.32,-28.81,124.3941709272292
10.0,90.0,10.64,-29.52,-146.6072832333569
10.0,90.0,10.96,-29.52,-58.053066890566114
10.0,90.0,11.28,-30.53,17.206518666269872
10.0,90.0,11.6,-32.14,105.4315812642699
10.0,90.0,11.92,-32.6,-166.77556318742802
10.0,90.0,12.24,-33.65,-82.8971903873617
10.0,90.0,12.56,-35.02,-1.1667934970959721
10.0,90.0,12.88,-38.29,80.91259260574876
10.0,90.0,13.2,-35.7,178.75714318364285
10.0,90.0,13.52,-36.85,-114.55917555545615
10.0,90.0,13.84,-37.42,-34.08587811855849
10.0,90.0,14.16,-36.2,24.602377113569002
10.0,90.0,14.48,-39.66,-43.42609739850191
10.0,90.0,14.8,-36.38,-147.23103815237462
10.0,90.0,15.12,-36.57,-102.3722974064022
10.0,90.0,15.44,-37.71,-37.780568167978025
10.0,90.0,15.76,-38.99,22.627343132518206
10.0,90.0,16.08,-39.63,87.10049842555233
10.0,90.0,16.4,-42.29,150.4486286839699
10.0,90.0,16.72,-42.58,-159.85950449916098
10.0,90.0,17.04,-43.6,-100.79235374469111
10.0,90.0,17.36,-45.91,-47.60733087767109
10.0,90.0,17.68,-47.08,19.796501733390276
10.0,90.0,18.0,-43.92,78.84911747698668
11.0,90.0,2.0,-14.84,75.98739281100595
11.0,90.0,2.32,-16.7,88.13602453481411
11.0,90.0,2.64,-18.76,158.08623077689367
11.0,90.0,2.96,-16.82,-137.38769605540205
11.0,90.0,3.28,-20.3,-66.94948790947127
11.0,90.0,3.6,-19.04,8.172448582429952
11.0,90.0,3.92,-18.51,108.43604387024995
11.0,90.0,4.24,-18.91,-170.2120969170942
11.0,90.0,4.56,-17.91,-92.30411138661277
11.0,90.0,4.88,-17.27,0.42973101789059404
11.0,90.0,5.2,-19.1,79.13221519104766
11.0,90.0,5.52,-19.6,176.76618539702943
11.0,90.0,5.84,-20.73,-84.75323374098083
11.0,90.0,6.16,-20.98,2.6920536679060167
11.0,90.0,6.48,-23.19,105.08295891662746
11.0,90.0,6.8,-22.15,-155.75418393232326
11.0,90.0,7.12,-23.0,-66.4888977858378
11.0,90.0,7.44,-22.75,24.092827125893443
11.0,90.0,7.76,-23.66,112.89801131128401
11.0,90.0,8.08,-23.25,-148.67185941232364
11.0,90.0,8.4,-24.13,-65.95767392147894
11.0,90.0,8.72,-25.82,28.320112082081067
11.0,90.0,9.04,-26.44,122.96979207256817
11.0,90.0,9.36,-27.8,-146.9419808439825
11.0,90.0,9.68,-29.32,-47.63486199981456
11.0,90.0,10.0,-29.28,43.40555037253847
11.0,90.0,10.32,-29.65,124.53788548303353
11.0,90.0,10.64,-30.23,-145.18912387626315
11.0,90.0,10.96,-30.49,-56.36021375406225
11.0,90.0,11.28,-31.64,18.891439035084407
11.0,90.0,11.6,-33.23,107.77366972276822
11.0,90.0,11.92,-33.75,-162.023706564326
11.0,90.0,12.24,-34.8,-78.26421084868552
11.0,90.0,12.56,-36.09,6.6358055216982414
11.0,90.0,12.88,-39.26,87.69804489317396
11.0,90.0,13.2,-36.48,-176.35180498232506
11.0,90.0,13.52,-37.9,-110.354010494091
11.0,90.0,13.84,-38.52,-30.11228120237122
11.0,90.0,14.16,-37.22,27.411278280648094
11.0,90.0,14.48,-40.92,-38.91951902389173
11.0,90.0,14.8,-38.31,-143.21328225228834
11.0,90.0,15.12,-38.5,-96.96627571026045
11.0,90.0,15.44,-40.04,-27.000340055795952
11.0,90.0,15.76,-41.83,35.55097415565188
11.0,90.0,16.08,-42.15,104.1669395819664
11.0,90.0,16.4,-44.01,172.68108240468618
11.0,90.0,16.72,-42.83,-136.16563113580486
11.0,90.0,17.04,-42.76,-83.87064726431679
11.0,90.0,17.36,-45.39,-38.393677223736674
11.0,90.0,17.68,-46.35,27.865856737176763
11.0,90.0,18.0,-43.8,87.23607761923769
12.0,90.0,2.0,-14.97,76.12109295786611
12.0,90.0,2.32,-16.81,88.2014317654048
12.0,90.0,2.64,-18.79,158.12772139687306
12.0,90.0,2.96,-16.81,-137.40444508027886
12.0,90.0,3.28,-20.49,-66.06130331522773
12.0,90.0,3.6,-19.17,7.784654499303187
12.0,90.0,3.92,-18.62,108.9665903762618
12.0,90.0,4.24,-19.11,-169.91033905983534
12.0,90.0,4.56,-18.06,-92.0078451078061
12.0,90.0,4.88,-17.44,0.07114679894428672
12.0,90.0,5.2,-19.27,79.26493180609373
12.0,90.0,5.52,-19.97,176.99779449594536
12.0,90.0,5.84,-21.07,-84.68757256054974
12.0,90.0,6.16,-21.27,2.8332319094209217
12.0,90.0,6.48,-23.53,104.7650935434648
12.0,90.0,6.8,-22.51,-155.307061378345
12.0,90.0,7.12,-23.37,-66.47573969439559
12.0,90.0,7.44,-23.16,24.448462939044795
12.0,90.0,7.76,-24.21,114.11090393622814
12.0,90.0,8.08,-23.8,-147.46084935766615
12.0,90.0,8.4,-24.63,-65.0686060422065
12.0,90.0,8.72,-26.4,29.02750977740679
12.0,90.0,9.04,-27.13,124.48926140138164
12.0,90.0,9.36,-28.43,-146.03593881387434
12.0,90.0,9.68,-30.08,-45.432468042203055
12.0,90.0,10.0,-30.2,46.51613913140173
12.0,90.0,10.32,-30.61,127.73410895926459
12.0,90.0,10.64,-31.12,-142.81056938024773
12.0,90.0,10.96,-31.63,-53.174068273166476
12.0,90.0,11.28,-32.88,21.279807405989413
12.0,90.0,11.6,-34.52,112.1468173403877
12.0,90.0,11.92,-35.04,-156.14635271248272
12.0,90.0,12.24,-35.87,-71.72220178569545
12.0,90.0,12.56,-37.17,15.724004310333763
12.0,90.0,12.88,-40.27,93.12651364265786
12.0,90.0,13.2,-37.18,-171.77260003098587
12.0,90.0,13.52,-38.57,-106.47559974995848
12.0,90.0,13.84,-39.71,-26.694038655741323
12.0,90.0,14.16,-38.49,31.467452310934693
12.0,90.0,14.48,-42.62,-37.29011210551453
12.0,90.0,14.8,-40.26,-138.06761782866477
12.0,90.0,15.12,-40.58,-91.87616347258098
12.0,90.0,15.44,-42.51,-15.645387041890292
12.0,90.0,15.76,-44.19,51.7904440769084
12.0,90.0,16.08,-43.55,127.54188448245633
12.0,90.0,16.4,-44.37,-161.43497863354895
12.0,90.0,16.72,-42.59,-116.71670106001525
12.0,90.0,17.04,-42.59,-72.23644026519621
12.0,90.0,17.36,-44.67,-25.799146953260536
12.0,90.0,17.68,-46.66,36.07879748550713
12.0,90.0,18.0,-44.27,96.94923858838357
13.0,90.0,2.0,-15.07,76.09826529402658
13.0,90.0,2.32,-16.93,88.12100650646602
13.0,90.0,2.64,-18.85,158.16210544862886
13.0,90.0,2.96,-16.82,-137.33885203490354
13.0,90.0,3.28,-20.66,-65.01486700719268
13.0,90.0,3.6,-19.27,7.466279170702699
13.0,90.0,3.92,-18.7,109.2787955960065
13.0,90.0,4.24,-19.32,-169.32332732655644
13.0,90.0,4.56,-18.2,-91.63838337549481
13.0,90.0,4.88,-17.6,0.29379657093971284
13.0,90.0,5.2,-19.49,79.90169425024388
13.0,90.0,5.52,-20.36,177.46717281615759
13.0,90.0,5.84,-21.4,-84.43633064091983
13.0,90.0,6.16,-21.46,3.282886602170391
13.0,90.0,6.48,-23.86,105.21123731603657
13.0,90.0,6.8,-22.89,-154.795302172027
13.0,90.0,7.12,-23.82,-65.75460690314495
13.0,90.0,7.44,-23.71,25.243769190123327
13.0,90.0,7.76,-24.68,115.58672986972212
13.0,90.0,8.08,-24.43,-146.04831369415726
13.0,90.0,8.4,-25.17,-64.28543891184222
13.0,90.0,8.72,-27.11,29.546175035772006
13.0,90.0,9.04,-27.93,126.32216550556943
13.0,90.0,9.36,-29.14,-144.30618333820664
13.0,90.0,9.68,-31.0,-42.89214584825684
13.0,90.0,10.0,-31.21,48.724569945978786
13.0,90.0,10.32,-31.46,128.97438478157542
13.0,90.0,10.64,-32.25,-140.15490899792172
13.0,90.0,10.96,-32.77,-49.81175400878833
13.0,90.0,11.28,-34.13,24.148305106755245
13.0,90.0,11.6,-35.93,116.18506980419203
13.0,90.0,11.92,-36.46,-149.32817900061823
13.0,90.0,12.24,-37.42,-63.713573199898406
13.0,90.0,12.56,-37.95,24.13555484668039
13.0,90.0,12.88,-40.72,100.25230295685512
13.0,90.0,13.2,-37.79,-165.42829981000062
13.0,90.0,13.52,-39.68,-101.0207621148709
13.0,90.0,13.84,-40.66,-22.76278753948119
13.0,90.0,14.16,-39.85,35.84477568074037
13.0,90.0,14.48,-44.14,-33.39239723967684
13.0,90.0,14.8,-41.93,-133.42273607719704
13.0,90.0,15.12,-42.95,-82.59082865489304
13.0,90.0,15.44,-44.84,-1.6267654524098325
13.0,90.0,15.76,-46.75,73.00871584216749
13.0,90.0,16.08,-44.58,150.42596853174203
13.0,90.0,16.4,-44.53,-141.65027645994144
13.0,90.0,16.72,-42.48,-103.68444755058007
13.0,90.0,17.04,-42.43,-62.78481206828228
13.0,90.0,17.36,-44.9,-16.028969406547663
13.0,90.0,17.68,-46.51,46.53399624723381
13.0,90.0,18.0,-44.53,105.19014001787122
14.0,90.0,2.0,-15.18,76.10328602950447
14.0,90.0,2.32,-17.1,88.17159008321693
14.0,90.0,2.64,-18.92,158.26360463187456
14.0,90.0,2.96,-16.89,-136.90748428801444
14.0,90.0,3.28,-20.85,-64.16275010085543
14.0,90.0,3.6,-19.38,6.859075083006125
14.0,90.0,3.92,-18.77,109.68885535451066
14.0,90.0,4.24,-19.55,-168.87937093234518
14.0,90.0,4.56,-18.38,-91.44331394766796
14.0,90.0,4.88,-17.82,0.5800011577696623
14.0,90.0,5.2,-19.73,80.39202547571028
14.0,90.0,5.52,-20.74,177.35170352804036
14.0,90.0,5.84,-21.67,-84.50987404266512
14.0,90.0,6.16,-21.75,3.6148436590252224
14.0,90.0,6.48,-24.28,105.61414269577575
14.0,90.0,6.8,-23.34,-153.87325851920318
14.0,90.0,7.12,-24.33,-65.46364614091952
14.0,90.0,7.44,-24.19,25.408292028223954
14.0,90.0,7.76,-25.17,116.4261772827083
14.0,90.0,8.08,-25.14,-145.52445353767607
14.0,90.0,8.4,-25.85,-62.64463873834599
14.0,90.0,8.72,-27.95,31.122820755113576
14.0,90.0,9.04,-28.9,127.67348504021734
14.0,90.0,9.36,-29.89,-142.63594653282087
14.0,90.0,9.68,-31.95,-39.842987967007545
14.0,90.0,10.0,-32.4,51.19696289283011
14.0,90.0,10.32,-32.35,130.9259725405224
14.0,90.0,10.64,-33.39,-136.61676324572295
14.0,90.0,10.96,-34.06,-47.08643089106777
14.0,90.0,11.28,-35.42,28.363823090719112
14.0,90.0,11.6,-37.47,121.75117299980356
14.0,90.0,11.92,-37.94,-140.8033129605167
14.0,90.0,12.24,-38.56,-55.15608941189616
14.0,90.0,12.56,-38.87,34.03227432621372
14.0,90.0,12.88,-41.37,106.95064862134076
14.0,90.0,13.2,-38.77,-159.16930192665546
14.0,90.0,13.52,-40.86,-94.1501576453371
14.0,90.0,13.84,-41.72,-17.642638662172036
14.0,90.0,14.16,-41.07,42.28245461376388
14.0,90.0,14.48,-45.85,-29.277005349354386
14.0,90.0,14.8,-44.13,-130.48155791758168
14.0,90.0,15.12,-45.09,-75.74384020024988
14.0,90.0,15.44,-47.14,18.360238403610648
14.0,90.0,15.76,-48.29,98.4705671307189
14.0,90.0,16.08,-44.78,168.95691761896768
14.0,90.0,16.4,-44.32,-127.39435510703157
14.0,90.0,16.72,-42.7,-93.08990422362042
14.0,90.0,17.04,-42.52,-52.26814132632344
14.0,90.0,17.36,-45.36,-9.091109861334738
14.0,90.0,17.68,-47.33,52.57625053324754
14.0,90.0,18.0,-45.57,113.59763897913584
15.0,90.0,2.0,-15.3,75.93094300277664
15.0,90.0,2.32,-17.3,88.23402219011986
15.0,90.0,2.64,-19.05,158.1081345964579
15.0,90.0,2.96,-17.07,-136.06219655456434
15.0,90.0,3.28,-21.09,-63.26998482023766
15.0,90.0,3.6,-19.54,6.628735747302693
15.0,90.0,3.92,-18.91,109.80521903425547
15.0,90.0,4.24,-19.87,-168.56421061271632
15.0,90.0,4.56,-18.63,-91.06943271469542
15.0,90.0,4.88,-18.08,1.1693418400259257
15.0,90.0,5.2,-20.06,81.13904056229488
15.0,90.0,5.52,-21.11,177.79344550034517
15.0,90.0,5.84,-21.98,-84.22207371141256
15.0,90.0,6.16,-22.07,4.553705857831903
15.0,90.0,6.48,-24.74,106.27353101921871
15.0,90.0,6.8,-23.84,-152.52899997795848
15.0,90.0,7.12,-24.93,-64.81504415106026
15.0,90.0,7.44,-24.67,26.320431138238494
15.0,90.0,7.76,-25.71,118.56945747269741
15.0,90.0,8.08,-25.84,-144.27915670533667
15.0,90.0,8.4,-26.48,-61.4305017810671
15.0,90.0,8.72,-28.78,32.31192167413381
15.0,90.0,9.04,-29.82,129.05254131879812
15.0,90.0,9.36,-30.72,-140.86185816896133
15.0,90.0,9.68,-32.95,-36.49423647899921
15.0,90.0,10.0,-33.44,53.90079274535073
15.0,90.0,10.32,-33.22,132.91327099429083
15.0,90.0,10.64,-34.47,-133.75297069060753
15.0,90.0,10.96,-35.66,-44.84513192784186
15.0,90.0,11.28,-36.58,34.09205954714958
15.0,90.0,11.6,-39.32,128.46282665468885
15.0,90.0,11.92,-39.35,-132.26171065019668
15.0,90.0,12.24,-39.49,-45.96234764161901
15.0,90.0,12.56,-39.58,42.56340781586756
15.0,90.0,12.88,-42.03,113.17548982346707
15.0,90.0,13.2,-39.78,-154.9072831627265
15.0,90.0,13.52,-41.79,-87.74077083737686
15.0,90.0,13.84,-43.02,-12.82273804596947
15.0,90.0,14.16,-42.19,47.37481890220254
15.0,90.0,14.48,-47.37,-22.48916899987924
15.0,90.0,14.8,-46.03,-125.44647678407891
15.0,90.0,15.12,-47.63,-65.7239437695481
15.0,90.0,15.44,-49.35,33.882717081174484
15.0,90.0,15.76,-49.84,119.46504205895597
15.0,90.0,16.08,-45.09,-171.06429828238885
15.0,90.0,16.4,-44.73,-111.88692000801437
15.0,90.0,16.72,-42.95,-80.28179885729715
15.0,90.0,17.04,-43.44,-43.62704019273347
15.0,90.0,17.36,-46.46,2.7621182679870735
15.0,90.0,17.68,-48.69,61.84887837304788
15.0,90.0,18.0,-46.5,121.75703987581406
16.0,90.0,2.0,-15.38,75.76015587548108
16.0,90.0,2.32,-17.5,88.31787268866421
16.0,90.0,2.64,-19.15,158.19922261305726
16.0,90.0,2.96,-17.18,-135.38687982909244
16.0,90.0,3.28,-21.32,-62.45073612769776
16.0,90.0,3.6,-19.74,6.592895227575119
16.0,90.0,3.92,-19.01,110.2050295254706
16.0,90.0,4.24,-20.17,-168.60801410700518
16.0,90.0,4.56,-18.82,-91.04595942377586
16.0,90.0,4.88,-18.34,1.455078509644611
16.0,90.0,5.2,-20.38,81.273081123282
16.0,90.0,5.52,-21.44,177.87537197405592
16.0,90.0,5.84,-22.36,-83.91905921001181
16.0,90.0,6.16,-22.46,5.42082802011437
16.0,90.0,6.48,-25.18,106.5035127168022
16.0,90.0,6.8,-24.33,-151.71742474360775
16.0,90.0,7.12,-25.51,-64.52421429390013
16.0,90.0,7.44,-25.2,26.946221016179678
16.0,90.0,7.76,-26.44,120.8395830792027
16.0,90.0,8.08,-26.63,-143.85980677017858
16.0,90.0,8.4,-27.33,-59.653680851547676
16.0,90.0,8.72,-29.9,34.109463268292124
16.0,90.0,9.04,-30.7,131.709894744141
16.0,90.0,9.36,-31.65,-137.6089974786724
16.0,90.0,9.68,-34.15,-33.23564882969029
16.0,90.0,10.0,-34.55,56.72046910874244
16.0,90.0,10.32,-34.37,137.0621243414058
16.0,90.0,10.64,-35.55,-130.48103270740154
16.0,90.0,10.96,-37.3,-41.558206490470255
16.0,90.0,11.28,-38.05,40.42899433375654
16.0,90.0,11.6,-41.21,136.8332194002867
16.0,90.0,11.92,-40.79,-121.98804627035798
16.0,90.0,12.24,-40.32,-35.455199036897135
16.0,90.0,12.56,-40.19,52.41248721298775
16.0,90.0,12.88,-42.82,120.40306854863343
16.0,90.0,13.2,-40.38,-150.29209676984186
16.0,90.0,13.52,-43.03,-84.32355973341825
16.0,90.0,13.84,-43.93,-6.459378298505776
16.0,90.0,14.16,-43.43,53.24720268532512
16.0,90.0,14.48,-49.25,-17.325155149504166
16.0,90.0,14.8,-48.52,-119.75462087993341
16.0,90.0,15.12,-51.02,-53.991028809455855
16.0,90.0,15.44,-52.35,55.631123137102044
16.0,90.0,15.76,-50.32,139.5166485399953
16.0,90.0,16.08,-45.26,-155.52199277417006
16.0,90.0,16.4,-45.21,-97.92539369288876
16.0,90.0,16.72,-43.39,-72.79594540091868
16.0,90.0,17.04,-43.91,-35.09693412232465
16.0,90.0,17.36,-47.54,9.552582149581207
16.0,90.0,17.68,-50.18,71.71609630038995
16.0,90.0,18.0,-48.11,134.27802644516402
17.0,90.0,2.0,-15.46,75.54653287761657
17.0,90.0,2.32,-17.7,88.41078078718681
17.0,90.0,2.64,-19.3,158.16705649231184
17.0,90.0,2.96,-17.33,-134.44585615546717
17.0,90.0,3.28,-21.55,-62.09661521805483
17.0,90.0,3.6,-19.93,6.84347321986202
17.0,90.0,3.92,-19.19,110.6296574767592
17.0,90.0,4.24,-20.5,-168.70495646799512
17.0,90.0,4.56,-19.03,-90.84409589808796
17.0,90.0,4.88,-18.64,2.1643968840964796
17.0,90.0,5.2,-20.72,81.57266593227683
17.0,90.0,5.52,-21.73,178.9546835530186
17.0,90.0,5.84,-22.82,-83.25897848616609
17.0,90.0,6.16,-22.87,5.904022330695822
17.0,90.0,6.48,-25.58,107.49173303566498
17.0,90.0,6.8,-24.91,-150.83754874961474
17.0,90.0,7.12,-26.02,-63.78520461686369
17.0,90.0,7.44,-25.86,27.95202455497871
17.0,90.0,7.76,-27.3,122.3217459053047
17.0,90.0,8.08,-27.27,-143.2232223199115
17.0,90.0,8.4,-28.18,-57.36440045005728
17.0,90.0,8.72,-31.01,36.65379254698472
17.0,90.0,9.04,-31.58,134.09867891602286
17.0,90.0,9.36,-32.61,-133.8015444000288
17.0,90.0,9.68,-35.52,-30.743105076203538
17.0,90.0,10.0,-35.52,59.89004903312771
17.0,90.0,10.32,-35.46,140.77635404870202
17.0,90.0,10.64,-36.79,-125.0780179109959
17.0,90.0,10.96,-38.7,-36.74825666651941
17.0,90.0,11.28,-39.52,47.39301652024245
17.0,90.0,11.6,-42.7,146.6315454561865
17.0,90.0,11.92,-42.03,-110.85816035043568
17.0,90.0,12.24,-40.94,-25.319316013278687
17.0,90.0,12.56,-40.76,61.740825773739026
17.0,90.0,12.88,-43.27,128.66898114140673
17.0,90.0,13.2,-41.35,-142.43787881819637
17.0,90.0,13.52,-43.91,-79.19986381008583
17.0,90.0,13.84,-44.98,-0.6448007728058236
17.0,90.0,14.16,-44.93,60.584650163404035
17.0,90.0,14.48,-50.61,-16.33082093100478
17.0,90.0,14.8,-50.27,-120.42977332229707
17.0,90.0,15.12,-54.26,-43.589690435034015
17.0,90.0,15.44,-55.0,77.38135956954902
17.0,90.0,15.76,-50.86,154.43213180133807
17.0,90.0,16.08,-45.61,-138.16105938976483
17.0,90.0,16.4,-45.73,-87.63551431570527
17.0,90.0,16.72,-44.63,-62.5727228044543
17.0,90.0,17.04,-44.94,-22.853609272333504
17.0,90.0,17.36,-48.86,24.03280561057451
17.0,90.0,17.68,-50.96,81.41480796801922
17.0,90.0,18.0,-49.96,143.29675608677337
18.0,90.0,2.0,-15.53,75.24760459975528
18.0,90.0,2.32,-17.87,88.49087919139181
18.0,90.0,2.64,-19.42,158.14751044883099
18.0,90.0,2.96,-17.44,-133.5913458502053
18.0,90.0,3.28,-21.79,-62.03941989049099
18.0,90.0,3.6,-20.11,7.32996548173249
18.0,90.0,3.92,-19.32,111.01727876236185
18.0,90.0,4.24,-20.74,-168.9011733304206
18.0,90.0,4.56,-19.23,-90.87691381123324
18.0,90.0,4.88,-18.99,2.9163876988943094
18.0,90.0,5.2,-21.0,81.45889340651651
18.0,90.0,5.52,-22.05,179.50324065585343
18.0,90.0,5.84,-23.27,-82.44945539673984
18.0,90.0,6.16,-23.34,6.350859248085095
18.0,90.0,6.48,-26.03,108.71469167274391
18.0,90.0,6.8,-25.53,-149.99514170282382
18.0,90.0,7.12,-26.57,-63.59834555624841
18.0,90.0,7.44,-26.53,29.078471987446218
18.0,90.0,7.76,-28.19,123.4454619693931
18.0,90.0,8.08,-27.9,-142.09087237917836
18.0,90.0,8.4,-29.2,-55.390784585873064
18.0,90.0,8.72,-32.08,38.06657722917034
18.0,90.0,9.04,-32.41,135.93392129720652
18.0,90.0,9.36,-33.72,-129.93705880594473
18.0,90.0,9.68,-36.88,-26.835604964634427
18.0,90.0,10.0,-36.56,65.60272848905355
18.0,90.0,10.32,-36.45,145.8078799399624
18.0,90.0,10.64,-38.25,-121.44164565177631
18.0,90.0,10.96,-39.96,-30.918385213702702
18.0,90.0,11.28,-41.35,55.34107036044377
18.0,90.0,11.6,-44.26,157.88424561869522
18.0,90.0,11.92,-42.86,-100.91587561912243
18.0,90.0,12.24,-41.56,-15.660602823128325
18.0,90.0,12.56,-41.52,69.03246271181642
18.0,90.0,12.88,-44.08,133.87022661950718
18.0,90.0,13.2,-42.25,-133.702975514155
18.0,90.0,13.52,-44.9,-72.86033266835103
18.0,90.0,13.84,-45.88,4.585330009785215
18.0,90.0,14.16,-45.93,65.3530314511656
18.0,90.0,14.48,-51.49,-12.682202050069085
18.0,90.0,14.8,-53.08,-118.50848385589825
18.0,90.0,15.12,-60.19,-71.31504075886157
18.0,90.0,15.44,-58.02,109.4489116885778
18.0,90.0,15.76,-50.84,177.48180224326012
18.0,90.0,16.08,-46.33,-121.9092962548392
18.0,90.0,16.4,-46.7,-76.1540037227561
18.0,90.0,16.72,-45.69,-51.92230620667516
18.0,90.0,17.04,-47.08,-11.491761675709274
18.0,90.0,17.36,-50.75,35.02281004212357
18.0,90.0,17.68,-52.66,97.45139164744909
18.0,90.0,18.0,-51.41,159.63742297464526
19.0,90.0,2.0,-15.58,75.13035098963469
19.0,90.0,2.32,-18.08,88.63264225826937
19.0,90.0,2.64,-19.57,158.1416909831765
19.0,90.0,2.96,-17.57,-132.5659979476238
19.0,90.0,3.28,-22.03,-62.06557106839942
19.0,90.0,3.6,-20.25,8.216643577503469
19.0,90.0,3.92,-19.5,111.55970514033731
19.0,90.0,4.24,-21.02,-168.85255870375315
19.0,90.0,4.56,-19.47,-90.89969926047195
19.0,90.0,4.88,-19.43,3.6687696451865635
19.0,90.0,5.2,-21.32,81.48142623304895
19.0,90.0,5.52,-22.39,-179.37834149995874
19.0,90.0,5.84,-23.76,-81.22301785095118
19.0,90.0,6.16,-23.8,6.801283977189139
19.0,90.0,6.48,-26.58,109.15512118151827
19.0,90.0,6.8,-26.24,-149.04953012929477
19.0,90.0,7.12,-27.16,-62.95881632968792
19.0,90.0,7.44,-27.28,30.91536535383158
19.0,90.0,7.76,-29.07,125.15825986977467
19.0,90.0,8.08,-28.58,-139.977219239032
19.0,90.0,8.4,-30.24,-53.586965486761116
19.0,90.0,8.72,-33.15,39.399196160844916
19.0,90.0,9.04,-33.39,140.2521164893333
19.0,90.0,9.36,-34.8,-123.76620903516985
19.0,90.0,9.68,-38.07,-23.213645922240424
19.0,90.0,10.0,-37.68,70.01648761556285
19.0,90.0,10.32,-37.62,150.1327291083933
19.0,90.0,10.64,-39.93,-116.06909599150572
19.0,90.0,10.96,-40.99,-25.326317662230846
19.0,90.0,11.28,-43.06,65.52489656664756
19.0,90.0,11.6,-45.83,167.36378003007087
19.0,90.0,11.92,-44.02,-93.40689574334453
19.0,90.0,12.24,-42.44,-4.20352236172794
19.0,90.0,12.56,-42.3,76.39669762415616
19.0,90.0,12.88,-45.17,142.53403593698138
19.0,90.0,13.2,-43.44,-129.94024027382946
19.0,90.0,13.52,-45.85,-67.14002728194487
19.0,90.0,13.84,-47.08,10.512555795148556
19.0,90.0,14.16,-47.46,69.24971220883694
19.0,90.0,14.48,-52.8,-11.768253080120878
19.0,90.0,14.8,-55.43,-125.59085571729945
19.0,90.0,15.12,-64.07,-101.41832375911726
19.0,90.0,15.44,-57.12,156.97419717074536
19.0,90.0,15.76,-50.89,-158.6436115688305
19.0,90.0,16.08,-47.29,-106.10311483325087
19.0,90.0,16.4,-47.68,-63.06240478907315
19.0,90.0,16.72,-47.12,-37.79630207676464
19.0,90.0,17.04,-48.42,5.145306573169677
19.0,90.0,17.36,-52.66,50.712795384320714
19.0,90.0,17.68,-54.17,105.4480202856713
19.0,90.0,18.0,-52.19,174.08810064922727
20.0,90.0,2.0,-15.63,74.83241534414567
20.0,90.0,2.32,-18.3,88.51628799325303
20.0,90.0,2.64,-19.76,158.187290442491
20.0,90.0,2.96,-17.69,-131.22425695202398
20.0,90.0,3.28,-22.27,-62.27664154626268
20.0,90.0,3.6,-20.34,8.852885246699431
20.0,90.0,3.92,-19.72,112.45963929493973
20.0,90.0,4.24,-21.3,-168.74142327585565
20.0,90.0,4.56,-19.72,-90.71259623433066
20.0,90.0,4.88,-19.87,4.488453480122996
20.0,90.0,5.2,-21.67,81.54445470100303
20.0,90.0,5.52,-22.75,-178.1741592807823
20.0,90.0,5.84,-24.31,-79.81252803539574
20.0,90.0,6.16,-24.28,7.3131320151625845
20.0,90.0,6.48,-27.1,109.59598387762703
20.0,90.0,6.8,-26.9,-148.20657509210318
20.0,90.0,7.12,-27.79,-62.15270578394261
20.0,90.0,7.44,-28.03,31.85193689245318
20.0,90.0,7.76,-29.91,125.17430932758526
20.0,90.0,8.08,-29.3,-137.46312043782564
20.0,90.0,8.4,-31.28,-52.022960048315284
20.0,90.0,8.72,-34.22,41.32485038267469
20.0,90.0,9.04,-34.5,144.308374018111
20.0,90.0,9.36,-36.01,-118.7332720188705
20.0,90.0,9.68,-39.23,-17.72031760851289
20.0,90.0,10.0,-38.72,76.76102930963722
20.0,90.0,10.32,-38.91,157.19717456803784
20.0,90.0,10.64,-41.33,-109.63742506302225
20.0,90.0,10.96,-42.0,-20.728690654011753
20.0,90.0,11.28,-44.41,76.3602344947366
20.0,90.0,11.6,-47.8,-178.92695497872933
20.0,90.0,11.92,-45.11,-85.43832881029357
20.0,90.0,12.24,-43.2,4.816503996964995
20.0,90.0,12.56,-43.07,84.65262606378286
20.0,90.0,12.88,-45.76,148.6564447136398
20.0,90.0,13.2,-44.07,-124.5263112244087
20.0,90.0,13.52,-47.29,-62.5525012465736
